t_idx,range_A0,range_A1,range_A2,range_A3,range_A4,range_A5,range_A6,range_A7,gt_A0,gt_A1,gt_A2,gt_A3,gt_A4,gt_A5,gt_A6,gt_A7,class_A0,class_A1,class_A2,class_A3,class_A4,class_A5,class_A6,class_A7,second,msg_idx,t_sec
3424,5560.801363868477,13246.328896435736,25480.33136911461,2276.198337330112,12062.175954449067,21041.805871408105,7462.732986622955,22128.428523098963,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,4000.0,171200.0
3425,5568.509716348228,13200.56706368898,25489.580224576,2241.7985250931524,11999.274925746156,21024.475395223406,7505.14147060572,22164.26507721916,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,5000.0,171250.0
3426,5590.859997041675,13277.251325510833,25477.776968816303,2233.4678162152304,11998.079128883193,21011.68698228036,7520.896304918798,22124.97918571207,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,6000.0,171300.0
3427,5544.335007954794,13226.538748942923,25506.77387523019,2260.9873594805495,12032.68304644501,20993.582325690568,7461.753181944721,22152.58897077019,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,7000.0,171350.0
3428,5588.000135547173,13212.017437642553,25478.99301932865,2248.82087336772,12041.504160653489,21002.619824142945,7471.460385690493,22124.34285680031,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,8000.0,171400.0
3429,5608.68487778583,13226.57348978105,25510.143701710487,2187.018355153566,12012.651456179414,21004.69873563543,7443.372459707865,22119.658211928803,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,9000.0,171450.0
3430,5617.927397971499,13221.338415600252,25482.382028071825,2253.821787299539,12051.45984036626,21022.810277298522,7501.708622115939,22116.104731955962,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,10000.0,171500.0
3431,5591.752729867377,13168.852979374025,25465.00968432033,2195.2450267531644,12012.01886425836,21026.289058463306,7458.18735566053,22127.847482466455,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,11000.0,171550.0
3432,5581.195050203719,13253.561061195847,25460.982163500008,2198.745177907817,12016.231901015091,21021.63919658929,7482.7050204154,22154.501249595218,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,12000.0,171600.0
3433,5618.509093240568,13197.131616462819,25483.20793436672,2285.0717983483587,11958.068327483901,21025.678812301958,7480.162089372606,22192.15414124996,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,13000.0,171650.0
3434,5540.352958593817,13187.774653291204,25454.369261930573,2182.1196864725016,12035.458808013504,21048.78885435701,7503.440968687722,22119.98743695023,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,14000.0,171700.0
3435,5610.165730965422,13194.447221494127,25511.794781337598,2270.7022349295667,12035.767665611818,21056.10527310139,7430.871062402158,22155.63893668773,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,15000.0,171750.0
3436,5621.180141933129,13228.28505864278,25459.54692859419,2229.8936475166292,12050.659832698988,21037.08761484068,7470.738159518824,22178.819209641202,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,16000.0,171800.0
3437,5551.300563429372,13193.17125742459,25444.464404962757,2254.7054418059065,12058.233162215505,21124.25414260013,7498.052670789363,22145.88457541325,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,17000.0,171850.0
3438,5597.816796019689,13190.880455125292,25499.01219878286,2244.355446347606,11982.651798652969,21029.703449343848,7470.29216808903,22188.56401948044,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,18000.0,171900.0
3439,5586.2197909554,13177.4124218292,25503.153530426323,2238.298419656229,12037.676560098595,20985.426377304742,7462.581296073508,22118.567865011635,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,171000.0,19000.0,171950.0
3440,5583.675498782105,13222.34337913982,25474.86213778655,2229.4310030098036,12057.830727800541,21015.713973104965,7545.537460653773,22143.409616206045,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,0.0,172000.0
3441,5552.913032781199,13175.199700151792,25466.899524306304,2211.317188909319,12057.70392233888,20990.600757939617,7457.325708347732,22170.22602842648,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,1000.0,172050.0
3442,5574.576779112907,13220.523379328377,25444.608460349613,2224.94952587607,12015.016217169072,21032.789170326407,7436.218537206527,22198.033327585206,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,2000.0,172100.0
3443,5540.988396926929,13234.452216760448,25521.445880532054,2245.36381219569,12043.227576397656,21079.444801748337,7541.390797720124,22129.725620530473,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,3000.0,172150.0
3444,5594.903024963,13183.806775911497,25460.018946026186,2249.961360127727,12049.083250881855,20975.48940303709,7480.941940593479,22144.437816770333,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,4000.0,172200.0
3445,5572.1326031232265,13180.38310261772,25507.81096098623,2284.334427155209,12053.546447681958,21047.210569166222,7442.295989228592,22123.51544949137,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,5000.0,172250.0
3446,5608.410446936056,13159.628435904611,25501.31361891303,2250.8706684957133,12040.43855579345,21033.377202601787,7468.996476471301,22117.27877309682,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,6000.0,172300.0
3447,5554.826740762109,13197.669381965148,25534.232748065733,2266.799399427604,12031.234609927213,21012.81290846973,7454.070509354679,22122.75610510298,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,7000.0,172350.0
3448,5598.80242644254,13232.103224305078,25562.98184501288,2211.17255188421,12061.12998919972,21040.06607371882,7457.369488453477,22105.16334370707,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,8000.0,172400.0
3449,5598.431136654815,13263.975176050335,25503.168981099483,2212.451029286268,12036.876589532802,20989.59082081539,7467.817189614587,22156.445862008655,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,9000.0,172450.0
3450,5569.391941211955,13102.710481406219,25503.40400014679,2221.0214006910005,12019.074483748762,21001.0169935277,7479.269438808694,22123.70644380886,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,10000.0,172500.0
3451,5618.083312722087,13228.952332457324,25486.978607817695,2220.4419982494965,12045.425833953392,21019.434246174573,7414.6864702966095,22193.366733740422,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,11000.0,172550.0
3452,5611.600016171793,13186.474231198248,25437.60607160774,2230.655021637725,12023.955274191236,21021.97884553633,7402.345766509397,22121.776221922042,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,12000.0,172600.0
3453,5577.830286676244,13194.61052416667,25488.01133753168,2237.635502485972,12087.229900146667,21008.34561601123,7439.927142361839,22084.123705538943,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,13000.0,172650.0
3454,5574.836609034463,13158.3412547251,25523.90045680217,2233.1848025807462,12069.778528342493,21067.766953322145,7441.310145018563,22125.52282837425,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,14000.0,172700.0
3455,5630.120547795589,13206.055309825399,25510.742866073866,2267.0573046438826,12068.490018402215,21036.10682822737,7509.152725593128,22133.89599192101,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,15000.0,172750.0
3456,5605.7523756972105,13195.07602731353,25525.71411803615,2215.0450383621683,11991.108888649907,21043.443785251246,7436.657725061867,22102.366341349163,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,16000.0,172800.0
3457,5628.117841783886,13229.367168979821,25484.822546038566,2144.7040836813662,12057.59178296953,21043.671187805543,7482.766221083697,22150.06922590557,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,17000.0,172850.0
3458,5584.728268585096,13188.064708131056,25461.91271187553,2215.146077229186,12051.23911859055,21033.93385015549,7490.956617510398,22093.75068351755,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,18000.0,172900.0
3459,5540.393174408572,13188.987629071642,25464.499138600568,2241.6476011944255,12002.298280266097,21059.20300590634,7442.600070284601,22183.723848417638,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,172000.0,19000.0,172950.0
3460,5605.89899926483,13168.721820943761,25557.939918424538,2244.0315469383154,12046.578160977358,21021.83968005745,7481.258480695897,22151.706239522835,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,0.0,173000.0
3461,5564.2207251935215,13193.972238928176,25498.56859669644,2253.5501914394085,12059.585257104216,21028.732295453858,7450.752192369113,22117.89586386407,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,1000.0,173050.0
3462,5554.425291659237,13218.156817375497,25476.618255140504,2230.315342573772,12048.726896001619,21023.91406667547,7467.0935415359245,22108.794763599286,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,2000.0,173100.0
3463,5598.235820501088,13190.993922721247,25492.50555454022,2270.80703223177,12056.75412461029,21006.67187346533,7462.794463270094,22183.926728314058,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,3000.0,173150.0
3464,5580.948470190626,13201.575219739387,25515.021935023648,2242.5237221368925,12030.410035232884,21001.49342476089,7466.958912785792,22155.68420150957,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,4000.0,173200.0
3465,5629.796949948728,13156.418159834231,25547.98109778882,2227.415705918072,12069.339378839963,21001.66998331237,7418.936698293025,22096.55523607612,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,5000.0,173250.0
3466,5580.241241258323,13216.101577021222,25496.03334167324,2228.5609385800303,12075.135278348242,21023.85561626048,7475.6554211466055,22229.274440833775,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,6000.0,173300.0
3467,5589.928788549493,13179.503429058097,25509.52636098693,2258.090645996347,12050.624082540724,21028.503415496718,7511.728809917525,22176.661037546924,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,7000.0,173350.0
3468,5586.656909186116,13181.07394558739,25507.973653258312,2216.5909767603357,12068.149428835586,21036.517729915446,7547.362812192023,22180.142528045282,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,8000.0,173400.0
3469,5557.807728810273,13184.815121995804,25437.67905793181,2171.935573300368,12045.009384811738,20988.024530439892,7516.497452986664,22170.68108486922,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,9000.0,173450.0
3470,5582.025110742506,13190.529409233817,25539.658756667544,2287.5061962694385,12013.616641553479,20991.96054744353,7458.229146625995,22148.87937233984,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,10000.0,173500.0
3471,5574.759794059397,13213.945207368944,25553.606527127275,2193.887041584863,12028.224302390418,20982.1862841638,7442.164336679932,22127.10332641468,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,11000.0,173550.0
3472,5568.3536088066485,13215.978109434524,25499.62625645764,2245.0385499187423,12032.393645403316,21017.357802012368,7456.741164609785,22128.483889280003,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,12000.0,173600.0
3473,5602.740223085687,13142.674061877327,25503.735807759866,2210.0060605923695,12031.42884958933,20976.950054673533,7456.50172989419,22144.280142172207,5590.169943749474,13200.378782444084,25495.097567963923,2236.06797749979,12041.594578792296,21023.79604162864,7467.261881037788,22135.943621178652,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,173000.0,13000.0,173650.0
